CODIGO_OPENDATA ,CODIGO DE IDENTIFICACION ESTACION,CODIGO DE IDENTIFICACION EQUIPO,NUMERO SERVICIO,CODIGO CONECTOR,TIPO CONECTOR,POTENCIA MAXIMA DE CARGA (W),Nº SERVICIOS EQUIPO,Nº DE CONECTORES EQUIPO,TIPO DE CARGA,COORDENADA_X,COORDENADA_Y,DIRECCION ,DISTRITO,BARRIO,CODIGO POSTAL,CODIGO ASIA,TIPO DE ACCESO,OPERADOR,TELF,TARIFA ,CONTROL DE ACCESO,RESTRICCION DE USO,ConnectorLockFailure,GroundFailure,HighTemperature,Mode3Error,NoError,OtherError,OverCurrentFailure,PowerMeterFailure,PowerSwitchFailure,ReaderFailure,ResetFailure,UnderVoltage,WeakSignal,Available,Occupied,Reserved,Unavailable,Faulted,Authorisation,StartTransaction,DataTranfer,DiagnosticsStatusNotification,HeartBeat,MeterValues,StatusNotification,StopTransaccion,CancelReservation,ChangeAvailability,ChangeConfiguration,ClearCache,DataTranfer,GetConfiguration,GetDiagnostics,GetLocalListVersion,RemoteStartTransaction,RemoteStopTransaction,ReserveNow,Reset,SendLocalList,UnlockConnector,UptateFirmware,Ide euip,
22601071,226,01,07,1,SCHUKO,3600,1,2,LENTA,41.385436,2.193469,"C/ Doctor Aiguader, 86-88",,,,99400180604,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,0
22601072,226,01,07,2,MENNEKES,3600,1,2,LENTA,41.385436,2.193469,"C/ Doctor Aiguader, 86-88",,,,99400180604,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2261,0
22701011,227,01,01,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,2271
22701012,227,01,01,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701021,227,01,02,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701022,227,01,02,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701031,227,01,03,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701032,227,01,03,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701041,227,01,04,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701042,227,01,04,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701051,227,01,05,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701052,227,01,05,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701061,227,01,06,1,SCHUKO,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22701062,227,01,06,2,MENNEKES,3600,1,2,LENTA,41.412460,2.222425,Pg Taulat / Pl Forum,,,,99400109894,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2271,0
22801011,228,01,01,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,2281
22801012,228,01,01,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801021,228,01,02,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801022,228,01,02,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801031,228,01,03,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801032,228,01,03,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801041,228,01,04,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801042,228,01,04,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801051,228,01,05,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801052,228,01,05,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801061,228,01,06,1,SCHUKO,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22801062,228,01,06,2,MENNEKES,3600,1,2,LENTA,41.415905,2.180552,"Pg Maragall, 54",,,,95075101412,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2281,0
22901011,229,01,01,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,2291
22901012,229,01,01,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901021,229,01,02,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901022,229,01,02,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901031,229,01,03,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901032,229,01,03,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901041,229,01,04,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901042,229,01,04,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901051,229,01,05,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901052,229,01,05,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901061,229,01,06,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901062,229,01,06,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901071,229,01,07,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901072,229,01,07,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901081,229,01,08,1,SCHUKO,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
22901082,229,01,08,2,MENNEKES,3600,1,2,LENTA,41.392608,2.128965,"Pg Manuel Girona, 77",,,,98096134801,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2291,0
23001011,230,01,01,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,2301
23001012,230,01,01,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001021,230,01,02,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23001022,230,01,02,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23001031,230,01,03,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23001032,230,01,03,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23001041,230,01,04,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001042,230,01,04,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001051,230,01,05,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001052,230,01,05,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001061,230,01,06,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001062,230,01,06,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001071,230,01,07,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001072,230,01,07,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001081,230,01,08,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001082,230,01,08,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001081,230,01,08,1,SCHUKO,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23001092,230,01,09,2,MENNEKES,3600,1,2,LENTA,41.397867,2.125798,"C/ Cardenal Sentmenat, 8",,,,99400264195,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2301,0
23101011,231,01,01,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101012,231,01,01,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101021,231,01,02,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101022,231,01,02,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101031,231,01,03,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101032,231,01,03,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,
23101041,231,01,04,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,2311
23101042,231,01,04,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101051,231,01,05,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101052,231,01,05,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101061,231,01,06,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101062,231,01,06,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101071,231,01,07,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101072,231,01,07,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101081,231,01,08,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101082,231,01,08,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101091,231,01,09,1,SCHUKO,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23101092,231,01,09,2,MENNEKES,3600,1,2,LENTA,41.382723,2.194311,"Pg. Maritim de la Barceloneta, 27",,,,92178122019,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2311,0
23201011,232,01,01,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,2321
23201012,232,01,01,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201021,232,01,02,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201022,232,01,02,2,MENNEKES,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
23201031,232,01,03,1,SCHUKO,3600,1,2,LENTA,41.398460,2.186665,"C/ Padilla, 159",,,,97296093446,APARCAMENT PUBLIC,BSM,934092020 ,GRATUIT,LLIURE,SENSE RESTRICCIO,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2321,0
